Ben_Date,School_Id_Masked,Route_Index,V_rice_big,V_rice_med,V_rice_sma,W_rice_big,W_rice_med,W_rice_sma,censored,Total_Inventory_KG,Total_Returns_KG,Total_Consumption_KG,Mixed_Demand
12/19/2014,MYZ-CU2CU5,4,,,1,,,,1,7.2,0,7.2,7.2
3/31/2015,MYZ-CU2CU5,4,,,1,,,8.88,0,7.2,8.88,0,0
12/4/2015,MYZ-CU2CU5,4,,,1,,,3.25,0,7.2,3.25,3.95,3.95
12/7/2015,MYZ-CU2CU5,4,,,1,,,3.27,0,7.2,3.27,3.93,3.93
2/5/2016,MYZ-CU2CU5,31,1,,,,,,1,23.8,0,23.8,23.8
2/15/2016,MYZ-CU2CU5,4,,,1,,,3.04,0,7.2,3.04,4.16,4.16
3/10/2016,MYZ-CU2CU5,4,,,1,,,3.82,0,7.2,3.82,3.38,3.38
4/23/2016,MYZ-CU2CU5,4,,,1,,,10.33,0,7.2,10.33,0,0
9/30/2016,MYZ-CU2CU5,4,,,1,,,6.2,0,7.2,6.2,1,1
10/7/2016,MYZ-CU2CU5,4,,,1,,,5.1,0,7.2,5.1,2.1,2.1
1/2/2015,MYZ-CU2CU6,2,,1,,15.42,,,0,17.8,15.42,2.38,2.38
2/3/2015,MYZ-CU2CU6,2,,1,,,,,1,17.8,0,17.8,17.8
7/2/2016,MYZ-CU2CU6,2,,1,,,,,1,17.8,0,17.8,17.8
10/14/2016,MYZ-CU2CU6,2,,1,,,8.2,,0,17.8,8.2,9.6,9.6
1/16/2015,MYZ-CU2CU7,6,,1,,,18.34,,0,17.8,18.34,0,0
1/30/2015,MYZ-CU2CU7,6,1,1,,10.3,,,0,41.6,10.3,31.3,31.3
2/3/2015,MYZ-CU2CU7,6,1,1,,15.2,7.8,,0,41.6,23,18.6,18.6
2/19/2015,MYZ-CU2CU7,6,1,1,,8.5,,,0,41.6,8.5,33.1,33.1
2/20/2015,MYZ-CU2CU7,6,1,1,,,,,1,41.6,0,41.6,41.6
2/23/2015,MYZ-CU2CU7,6,1,1,,10.15,,,0,41.6,10.15,31.45,31.45
3/2/2015,MYZ-CU2CU7,6,1,1,,9.48,,,0,41.6,9.48,32.12,32.12
3/3/2015,MYZ-CU2CU7,6,1,1,,10.14,,,0,41.6,10.14,31.46,31.46
3/4/2015,MYZ-CU2CU7,6,1,1,,11.53,,,0,41.6,11.53,30.07,30.07
3/7/2015,MYZ-CU2CU7,6,1,1,,,15.55,,0,41.6,15.55,26.05,26.05
3/10/2015,MYZ-CU2CU7,6,1,1,,16.68,,,0,41.6,16.68,24.92,24.92
3/11/2015,MYZ-CU2CU7,6,1,1,,12.68,,,0,41.6,12.68,28.92,28.92
6/11/2015,MYZ-CU2CU7,6,,,1,,,,1,7.2,0,7.2,7.2
6/16/2015,MYZ-CU2CU7,6,1,,,7.89,,,0,23.8,7.89,15.91,15.91
9/11/2015,MYZ-CU2CU7,6,1,1,,,,,1,41.6,0,41.6,41.6
9/29/2015,MYZ-CU2CU7,6,1,1,,5.69,,,0,41.6,5.69,35.91,35.91
10/26/2015,MYZ-CU2CU7,6,1,1,,6.75,,,0,41.6,6.75,34.85,34.85
11/6/2015,MYZ-CU2CU7,6,,,1,,,3.17,0,7.2,3.17,4.03,4.03
12/14/2015,MYZ-CU2CU7,6,1,1,,4.07,,,0,41.6,4.07,37.53,37.53
3/15/2016,MYZ-CU2CU7,6,1,1,,6.32,,,0,41.6,6.32,35.28,35.28
7/19/2016,MYZ-CU2CU7,6,1,1,,,8.3,,0,41.6,8.3,33.3,33.3
10/26/2016,MYZ-CU2CU7,6,,,1,,,5.05,0,7.2,5.05,2.15,2.15
11/18/2016,MYZ-CU2CU7,6,,,1,,,13.2,0,7.2,13.2,0,0
12/8/2014,MYZ-CU2CU8,6,1,,,,,,1,23.8,0,23.8,23.8
1/16/2015,MYZ-CU2CU8,6,,1,,,17.7,,0,17.8,17.7,0.1,0.1
2/19/2015,MYZ-CU2CU8,6,1,,,4.43,,,0,23.8,4.43,19.37,19.37
3/2/2015,MYZ-CU2CU8,6,1,,,9.5,,,0,23.8,9.5,14.3,14.3
3/3/2015,MYZ-CU2CU8,6,1,,,12.4,,,0,23.8,12.4,11.4,11.4
3/4/2015,MYZ-CU2CU8,6,1,,,12.1,,,0,23.8,12.1,11.7,11.7
3/7/2015,MYZ-CU2CU8,6,1,,,20.85,,,0,23.8,20.85,2.95,2.95
3/11/2015,MYZ-CU2CU8,6,1,,,16.89,,,0,23.8,16.89,6.91,6.91
6/18/2015,MYZ-CU2CU8,6,1,,,5.98,,,0,23.8,5.98,17.82,17.82
8/7/2015,MYZ-CU2CU8,6,1,1,,,7.3,,0,41.6,7.3,34.3,34.3
9/29/2015,MYZ-CU2CU8,6,1,,,4.12,,,0,23.8,4.12,19.68,19.68
11/6/2015,MYZ-CU2CU8,6,,,1,,,3.72,0,7.2,3.72,3.48,3.48
12/29/2015,MYZ-CU2CU8,6,1,,,4.87,,,0,23.8,4.87,18.93,18.93
2/1/2016,MYZ-CU2CU8,6,1,,,5.62,,,0,23.8,5.62,18.18,18.18
2/18/2016,MYZ-CU2CU8,6,1,,,,,,1,23.8,0,23.8,23.8
3/10/2016,MYZ-CU2CU8,6,1,,,,,,1,23.8,0,23.8,23.8
3/15/2016,MYZ-CU2CU8,6,1,,,,,,1,23.8,0,23.8,23.8
3/3/2015,MYZ-CU2CU9,12,2,,1,20,,,0,54.8,20,34.8,34.8
3/4/2015,MYZ-CU2CU9,12,2,,1,,,7.5,0,54.8,7.5,47.3,47.3
6/8/2015,MYZ-CU2CU9,12,,2,,,6.52,,0,35.6,6.52,29.08,29.08
6/9/2015,MYZ-CU2CU9,12,,2,,,15.83,,0,35.6,15.83,19.77,19.77
6/12/2015,MYZ-CU2CU9,12,2,,,,,,1,47.6,0,47.6,47.6
6/25/2015,MYZ-CU2CU9,12,,2,,,3.89,,0,35.6,3.89,31.71,31.71
9/1/2015,MYZ-CU2CU9,12,2,,,9.73,,,0,47.6,9.73,37.87,37.87
2/29/2016,MYZ-CU2CU9,12,2,1,,7.62,,,0,65.4,7.62,57.78,57.78
3/28/2016,MYZ-CU2CU9,12,1,2,,28.08,,,0,59.4,28.08,31.32,31.32
7/25/2016,MYZ-CU2CU9,12,2,,,26.15,,,0,47.6,26.15,21.45,21.45
1/12/2015,MYZ-CU3,2,,1,,,12,,0,17.8,12,5.8,5.8
1/15/2015,MYZ-CU3,2,,1,,,,,1,17.8,0,17.8,17.8
6/11/2015,MYZ-CU3,2,,1,,,,,1,17.8,0,17.8,17.8
11/19/2016,MYZ-CU3,2,,,1,,,13.3,0,7.2,13.3,0,0
1/15/2015,MYZ-CU3CU0,2,,1,,,,,1,17.8,0,17.8,17.8
1/24/2015,MYZ-CU3CU0,2,1,1,,,,,1,41.6,0,41.6,41.6
3/24/2015,MYZ-CU3CU0,2,,1,,,9.01,,0,17.8,9.01,8.79,8.79
6/17/2015,MYZ-CU3CU0,2,,1,,,6.88,,0,17.8,6.88,10.92,10.92
7/10/2015,MYZ-CU3CU0,2,1,1,,,5.86,,0,41.6,5.86,35.74,35.74
7/14/2015,MYZ-CU3CU0,2,1,1,,,5.53,,0,41.6,5.53,36.07,36.07
7/20/2015,MYZ-CU3CU0,2,1,1,,7.69,,,0,41.6,7.69,33.91,33.91
7/21/2015,MYZ-CU3CU0,2,1,1,,,6.37,,0,41.6,6.37,35.23,35.23
7/24/2015,MYZ-CU3CU0,2,1,,1,8.88,,,0,31,8.88,22.12,22.12
7/27/2015,MYZ-CU3CU0,2,1,,1,,,5.75,0,31,5.75,25.25,25.25
9/14/2015,MYZ-CU3CU0,2,1,1,,,5.26,,0,41.6,5.26,36.34,36.34
10/8/2015,MYZ-CU3CU0,2,1,,1,,,3.82,0,31,3.82,27.18,27.18
2/2/2016,MYZ-CU3CU0,2,1,,1,5.12,,,0,31,5.12,25.88,25.88
7/4/2016,MYZ-CU3CU0,2,1,,1,10.4,,,0,31,10.4,20.6,20.6
10/7/2016,MYZ-CU3CU0,2,1,,1,,,10.3,0,31,10.3,20.7,20.7
12/6/2014,MYZ-CU3CU1,6,1,1,,,20.11,,0,41.6,20.11,21.49,21.49
12/19/2014,MYZ-CU3CU1,6,3,,,,,,1,71.4,0,71.4,71.4
12/24/2014,MYZ-CU3CU1,6,3,,,29.15,,,0,71.4,29.15,42.25,42.25
1/5/2015,MYZ-CU3CU1,6,3,,,32.83,,,0,71.4,32.83,38.57,38.57
1/15/2015,MYZ-CU3CU1,6,,1,,,17.72,,0,17.8,17.72,0.08,0.08
2/20/2015,MYZ-CU3CU1,6,3,,,,,,1,71.4,0,71.4,71.4
6/11/2015,MYZ-CU3CU1,6,1,,,,,,1,23.8,0,23.8,23.8
6/12/2015,MYZ-CU3CU1,6,1,1,,,,,1,41.6,0,41.6,41.6
6/23/2015,MYZ-CU3CU1,6,3,,,8.17,,,0,71.4,8.17,63.23,63.23
9/11/2015,MYZ-CU3CU1,6,2,,,,,,1,47.6,0,47.6,47.6
10/27/2015,MYZ-CU3CU1,6,2,,,5.37,,,0,47.6,5.37,42.23,42.23
2/5/2016,MYZ-CU3CU1,6,2,,,4.98,,,0,47.6,4.98,42.62,42.62
4/14/2016,MYZ-CU3CU1,6,1,,,10.25,,,0,23.8,10.25,13.55,13.55
4/18/2016,MYZ-CU3CU1,6,1,1,,,20.1,,0,41.6,20.1,21.5,21.5
7/19/2016,MYZ-CU3CU1,6,2,,,11.2,,,0,47.6,11.2,36.4,36.4
12/3/2014,MYZ-CU3CU2,4,1,1,,9.38,,,0,41.6,9.38,32.22,32.22
12/30/2014,MYZ-CU3CU2,4,1,1,1,,,,1,48.8,0,48.8,48.8
1/29/2015,MYZ-CU3CU2,4,1,1,,8.48,,,0,41.6,8.48,33.12,33.12
2/27/2015,MYZ-CU3CU2,4,1,1,,,,,1,41.6,0,41.6,41.6
2/27/2015,MYZ-CU3CU2,4,1,1,,,15.6,,0,41.6,15.6,26,26
3/31/2015,MYZ-CU3CU2,4,1,,,,,7.91,0,23.8,7.91,15.89,15.89
7/10/2015,MYZ-CU3CU2,4,1,,,4.52,,,0,23.8,4.52,19.28,19.28
9/18/2015,MYZ-CU3CU2,4,1,,,35.1,,,0,23.8,35.1,0,0
4/23/2016,MYZ-CU3CU2,4,,,1,,,9.82,0,7.2,9.82,0,0
7/2/2016,MYZ-CU3CU2,4,1,,1,,,,1,31,0,31,31
7/4/2016,MYZ-CU3CU2,4,1,,1,,,12.3,0,31,12.3,18.7,18.7
7/5/2016,MYZ-CU3CU2,4,1,,1,,,12.8,0,31,12.8,18.2,18.2
7/22/2016,MYZ-CU3CU2,4,1,,1,,,,1,31,0,31,31
8/26/2016,MYZ-CU3CU2,4,1,,,16.1,,,0,23.8,16.1,7.7,7.7
10/7/2016,MYZ-CU3CU2,4,1,,,5.8,,,0,23.8,5.8,18,18
10/17/2016,MYZ-CU3CU2,4,1,,,8.1,,,0,23.8,8.1,15.7,15.7
10/25/2016,MYZ-CU3CU2,4,,,1,,,5.15,0,7.2,5.15,2.05,2.05
11/18/2016,MYZ-CU3CU2,4,,,1,,,13.2,0,7.2,13.2,0,0
11/19/2016,MYZ-CU3CU2,4,,,1,,,13.3,0,7.2,13.3,0,0
11/21/2016,MYZ-CU3CU2,4,,1,,,7.5,,0,17.8,7.5,10.3,10.3
9/18/2015,MYZ-CU3CU3,28,,1,1,,15.76,,0,25,15.76,9.24,9.24
12/14/2015,MYZ-CU3CU3,28,,1,1,,,3.24,0,25,3.24,21.76,21.76
7/13/2016,MYZ-CU3CU3,28,,1,1,,15.4,,0,25,15.4,9.6,9.6
7/15/2016,MYZ-CU3CU3,28,,1,1,,14.5,,0,25,14.5,10.5,10.5
7/19/2016,MYZ-CU3CU3,28,,1,1,,8.6,,0,25,8.6,16.4,16.4
1/31/2015,MYZ-CU3CU4,12,,1,,,18.7,,0,17.8,18.7,0,0
3/16/2015,MYZ-CU3CU4,12,,,1,,,,1,7.2,0,7.2,7.2
3/31/2015,MYZ-CU3CU4,12,,,1,,,4.01,0,7.2,4.01,3.19,3.19
7/11/2015,MYZ-CU3CU4,12,,,1,,,10.68,0,7.2,10.68,0,0
9/9/2015,MYZ-CU3CU4,12,,,1,,,4.1,0,7.2,4.1,3.1,3.1
11/7/2015,MYZ-CU3CU4,12,,,1,,,6.72,0,7.2,6.72,0.48,0.48
6/23/2015,MYZ-CU3CU5,14,1,1,,,,,1,41.6,0,41.6,41.6
7/30/2015,MYZ-CU3CU5,14,,1,,,3.15,,0,17.8,3.15,14.65,14.65
9/29/2015,MYZ-CU3CU5,14,1,1,,,9.69,,0,41.6,9.69,31.91,31.91
3/9/2016,MYZ-CU3CU5,14,1,1,,5.31,,,0,41.6,5.31,36.29,36.29
7/6/2016,MYZ-CU3CU5,14,1,1,0,30.1,,,0,41.6,30.1,11.5,11.5
9/23/2016,MYZ-CU3CU5,14,,1,,,8.5,,0,17.8,8.5,9.3,9.3
10/17/2016,MYZ-CU3CU5,14,1,1,,,8.4,,0,41.6,8.4,33.2,33.2
8/11/2015,MYZ-CU3CU6,1,,1,,,6.3,,0,17.8,6.3,11.5,11.5
1/13/2016,MYZ-CU3CU6,5,1,,,6.29,,,0,23.8,6.29,17.51,17.51
7/25/2016,MYZ-CU3CU6,1,,1,,,14.4,,0,17.8,14.4,3.4,3.4
8/26/2016,MYZ-CU3CU6,1,,1,,,23.5,,0,17.8,23.5,0,0
3/13/2015,MYZ-CU3CU7,12,,,1,,,,1,7.2,0,7.2,7.2
3/17/2015,MYZ-CU3CU7,12,,,1,,10.8,,0,7.2,10.8,0,0
6/11/2015,MYZ-CU3CU7,12,,,1,,,6.52,0,7.2,6.52,0.68,0.68
7/11/2015,MYZ-CU3CU7,12,,,1,,,10.75,0,7.2,10.75,0,0
1/13/2016,MYZ-CU3CU7,5,1,,,5.89,,,0,23.8,5.89,17.91,17.91
3/17/2016,MYZ-CU3CU7,12,,,1,,,5.08,0,7.2,5.08,2.12,2.12
12/24/2014,MYZ-CU3CU8,13,1,,,8.61,,,0,23.8,8.61,15.19,15.19
1/2/2015,MYZ-CU3CU8,13,1,,,,,,1,23.8,0,23.8,23.8
1/16/2015,MYZ-CU3CU8,13,,1,,,,6.9,0,17.8,6.9,10.9,10.9
3/7/2015,MYZ-CU3CU8,13,,1,1,,14.58,,0,25,14.58,10.42,10.42
6/29/2015,MYZ-CU3CU8,13,,1,,,3.81,,0,17.8,3.81,13.99,13.99
6/30/2015,MYZ-CU3CU8,13,,1,,,,,1,17.8,0,17.8,17.8
8/8/2015,MYZ-CU3CU8,13,,1,,,7.1,,0,17.8,7.1,10.7,10.7
9/4/2015,MYZ-CU3CU8,13,,1,,,9.76,,0,17.8,9.76,8.04,8.04
11/3/2015,MYZ-CU3CU8,13,,,1,,,7.83,0,7.2,7.83,0,0
12/16/2015,MYZ-CU3CU8,13,1,,,3.27,,,0,23.8,3.27,20.53,20.53
4/12/2016,MYZ-CU3CU8,13,,1,,,6.37,,0,17.8,6.37,11.43,11.43
6/18/2016,MYZ-CU3CU8,13,,1,,,4.8,,0,17.8,4.8,13,13
7/19/2016,MYZ-CU3CU8,13,,1,,,8.4,,0,17.8,8.4,9.4,9.4
8/1/2016,MYZ-CU3CU8,13,,1,,,6.2,,0,17.8,6.2,11.6,11.6
8/29/2016,MYZ-CU3CU8,13,,1,,,5.2,,0,17.8,5.2,12.6,12.6
6/25/2016,MYZ-CU3CU9,28,,1,,,5,,0,17.8,5,12.8,12.8
11/18/2016,MYZ-CU3CU9,28,,,1,,,13.2,0,7.2,13.2,0,0
11/19/2016,MYZ-CU3CU9,28,,,1,,,7.6,0,7.2,7.6,0,0
1/5/2015,MYZ-CU4CU0,6,1,,,26.22,,,0,23.8,26.22,0,0
1/15/2015,MYZ-CU4CU0,6,,1,,,,,1,17.8,0,17.8,17.8
2/19/2015,MYZ-CU4CU1,29,1,,,,,,1,23.8,0,23.8,23.8
2/24/2015,MYZ-CU4CU1,29,1,,,3.3,,,0,23.8,3.3,20.5,20.5
6/11/2015,MYZ-CU4CU1,29,1,,,,,,1,23.8,0,23.8,23.8
7/29/2015,MYZ-CU4CU1,29,,,1,,,12.45,0,7.2,12.45,0,0
6/10/2016,MYZ-CU4CU1,29,1,,,14.25,,,0,23.8,14.25,9.55,9.55
8/20/2015,MYZ-CU4CU2,6,,,1,,,5.19,0,7.2,5.19,2.01,2.01
10/26/2016,MYZ-CU4CU2,6,,,1,,,4.8,0,7.2,4.8,2.4,2.4
3/7/2015,MYZ-CU4CU3,12,,1,,,23.05,,0,17.8,23.05,0,0
6/8/2015,MYZ-CU4CU3,12,,,1,,,8.46,0,7.2,8.46,0,0
6/11/2015,MYZ-CU4CU3,12,,,1,,,,1,7.2,0,7.2,7.2
1/30/2016,MYZ-CU4CU3,12,,1,,,4.38,,0,17.8,4.38,13.42,13.42
10/15/2016,MYZ-CU4CU3,12,,1,,,5.3,,0,17.8,5.3,12.5,12.5
11/18/2016,MYZ-CU4CU3,12,,,1,,,13.2,0,7.2,13.2,0,0
11/19/2016,MYZ-CU4CU3,12,,,1,,,9.3,0,7.2,9.3,0,0
1/15/2015,MYZ-CU4CU4,28,,1,,,8.4,,0,17.8,8.4,9.4,9.4
1/27/2015,MYZ-CU4CU4,28,,1,,,18.6,,0,17.8,18.6,0,0
11/18/2016,MYZ-CU4CU4,28,,1,,,13.1,,0,17.8,13.1,4.7,4.7
1/15/2015,MYZ-CU4CU5,28,1,,,14.6,,,0,23.8,14.6,9.2,9.2
2/16/2015,MYZ-CU4CU5,28,2,,,30.22,,,0,47.6,30.22,17.38,17.38
9/26/2015,MYZ-CU4CU5,28,2,,,10.69,,,0,47.6,10.69,36.91,36.91
2/23/2015,MYZ-CU4CU6,1,1,,,,,,1,23.8,0,23.8,23.8
6/10/2015,MYZ-CU4CU6,1,,,1,,,3.41,0,7.2,3.41,3.79,3.79
6/12/2015,MYZ-CU4CU6,1,,1,,,17.28,,0,17.8,17.28,0.52,0.52
6/20/2015,MYZ-CU4CU6,1,1,,,3.75,,,0,23.8,3.75,20.05,20.05
7/24/2015,MYZ-CU4CU6,1,1,,,11.52,,,0,23.8,11.52,12.28,12.28
7/27/2015,MYZ-CU4CU6,1,1,,,22.56,,,0,23.8,22.56,1.24,1.24
7/31/2015,MYZ-CU4CU6,1,,,1,,,,1,7.2,0,7.2,7.2
8/3/2015,MYZ-CU4CU6,1,,1,,,15.15,,0,17.8,15.15,2.65,2.65
8/4/2015,MYZ-CU4CU6,1,,1,,,7.33,,0,17.8,7.33,10.47,10.47
8/5/2015,MYZ-CU4CU6,1,,1,,,8.43,,0,17.8,8.43,9.37,9.37
8/11/2015,MYZ-CU4CU6,1,1,,,11.35,,,0,23.8,11.35,12.45,12.45
8/22/2015,MYZ-CU4CU6,1,1,,,8.52,,,0,23.8,8.52,15.28,15.28
4/14/2016,MYZ-CU4CU6,1,,1,,,20.24,,0,17.8,20.24,0,0
6/6/2016,MYZ-CU4CU6,1,,,1,,,15.02,0,7.2,15.02,0,0
7/7/2016,MYZ-CU4CU6,1,,1,,,21.6,,0,17.8,21.6,0,0
7/25/2016,MYZ-CU4CU6,1,1,,,29.5,,,0,23.8,29.5,0,0
7/26/2016,MYZ-CU4CU6,1,1,,,15.6,,,0,23.8,15.6,8.2,8.2
8/10/2016,MYZ-CU4CU6,1,1,,,29.2,,,0,23.8,29.2,0,0
8/11/2016,MYZ-CU4CU6,1,1,,,15.35,,,0,23.8,15.35,8.45,8.45
9/12/2016,MYZ-CU4CU6,1,1,,,13.5,,,0,23.8,13.5,10.3,10.3
10/3/2016,MYZ-CU4CU6,1,1,,,14.1,,,0,23.8,14.1,9.7,9.7
11/18/2016,MYZ-CU4CU6,1,,,1,,,13.2,0,7.2,13.2,0,0
11/19/2016,MYZ-CU4CU6,1,,,1,,,13.4,0,7.2,13.4,0,0
2/16/2015,MYZ-CU4CU7,1,1,,,6.89,,,0,23.8,6.89,16.91,16.91
2/20/2015,MYZ-CU4CU7,1,1,,,,,,1,23.8,0,23.8,23.8
2/27/2015,MYZ-CU4CU7,1,1,,,,,,1,23.8,0,23.8,23.8
3/10/2015,MYZ-CU4CU7,1,1,,,28.66,,,0,23.8,28.66,0,0
6/10/2015,MYZ-CU4CU7,1,,,1,,,4.53,0,7.2,4.53,2.67,2.67
6/22/2015,MYZ-CU4CU7,1,1,,,8.19,,,0,23.8,8.19,15.61,15.61
7/16/2015,MYZ-CU4CU7,1,1,,,6.3,,,0,23.8,6.3,17.5,17.5
7/22/2015,MYZ-CU4CU7,1,1,,,7.35,,,0,23.8,7.35,16.45,16.45
7/27/2015,MYZ-CU4CU7,1,,1,,,16.1,,0,17.8,16.1,1.7,1.7
7/31/2015,MYZ-CU4CU7,1,,,1,,,,1,7.2,0,7.2,7.2
8/8/2015,MYZ-CU4CU7,1,,1,,,7.72,,0,17.8,7.72,10.08,10.08
8/12/2015,MYZ-CU4CU7,1,1,,,8.75,,,0,23.8,8.75,15.05,15.05
3/4/2016,MYZ-CU4CU7,1,,1,,,,,1,17.8,0,17.8,17.8
3/19/2016,MYZ-CU4CU7,1,,1,1,,,8.94,0,25,8.94,16.06,16.06
3/26/2016,MYZ-CU4CU7,1,,1,1,,,8.1,0,25,8.1,16.9,16.9
4/23/2016,MYZ-CU4CU7,1,,,1,,,10.2,0,7.2,10.2,0,0
8/12/2016,MYZ-CU4CU7,1,,1,,,7.15,,0,17.8,7.15,10.65,10.65
9/12/2016,MYZ-CU4CU7,1,1,,,10.6,,,0,23.8,10.6,13.2,13.2
12/9/2014,MYZ-CU4CU8,1,,1,,,11.05,,0,17.8,11.05,6.75,6.75
12/11/2014,MYZ-CU4CU8,1,,1,,,7.53,,0,17.8,7.53,10.27,10.27
12/16/2014,MYZ-CU4CU8,1,,1,,,10.96,,0,17.8,10.96,6.84,6.84
1/6/2015,MYZ-CU4CU8,1,,1,,,,,1,17.8,0,17.8,17.8
1/27/2015,MYZ-CU4CU8,1,,1,,,8.98,,0,17.8,8.98,8.82,8.82
7/2/2015,MYZ-CU4CU8,1,,1,,,4.15,,0,17.8,4.15,13.65,13.65
7/31/2015,MYZ-CU4CU8,1,,1,,,,,1,17.8,0,17.8,17.8
8/1/2015,MYZ-CU4CU8,1,,1,,,4.82,,0,17.8,4.82,12.98,12.98
9/24/2015,MYZ-CU4CU8,1,,1,,,5.17,,0,17.8,5.17,12.63,12.63
11/3/2015,MYZ-CU4CU8,1,,1,,,6.81,,0,17.8,6.81,10.99,10.99
1/22/2016,MYZ-CU4CU8,1,,1,,,,,1,17.8,0,17.8,17.8
1/25/2016,MYZ-CU4CU8,1,,1,,,15.25,,0,17.8,15.25,2.55,2.55
3/3/2016,MYZ-CU4CU8,1,,1,,,6.54,,0,17.8,6.54,11.26,11.26
9/12/2015,MYZ-CU4CU9,1,,1,,,22.61,,0,17.8,22.61,0,0
7/7/2016,MYZ-CU4CU9,1,,1,,,21.4,,0,17.8,21.4,0,0
12/3/2014,MYZ-CU5,12,,,1,,,7.26,0,7.2,7.26,0,0
6/11/2015,MYZ-CU5,12,,,1,,,5.68,0,7.2,5.68,1.52,1.52
7/11/2015,MYZ-CU5,12,,,1,,,10.88,0,7.2,10.88,0,0
11/7/2015,MYZ-CU5,12,,,1,,,,1,7.2,0,7.2,7.2
4/16/2016,MYZ-CU5,12,,,1,,,8.4,0,7.2,8.4,0,0
2/28/2015,MYZ-CU5CU0,12,,1,,,22.88,,0,17.8,22.88,0,0
3/4/2015,MYZ-CU5CU0,12,,1,,,12.25,,0,17.8,12.25,5.55,5.55
3/13/2015,MYZ-CU5CU0,12,,1,,,,,1,17.8,0,17.8,17.8
7/11/2015,MYZ-CU5CU0,12,,1,1,,15.81,10.59,0,25,26.4,0,0
10/22/2016,MYZ-CU5CU0,12,,1,,,14.8,,0,17.8,14.8,3,3
12/6/2014,MYZ-CU5CU1,12,,,1,,,,1,7.2,0,7.2,7.2
12/6/2014,MYZ-CU5CU1,12,,,1,,,9.13,0,7.2,9.13,0,0
6/25/2015,MYZ-CU5CU2,12,,1,,,3.5,,0,17.8,3.5,14.3,14.3
7/11/2015,MYZ-CU5CU2,12,1,,,25.68,,,0,23.8,25.68,0,0
6/12/2015,MYZ-CU5CU3,3,1,,,,,,1,23.8,0,23.8,23.8
6/15/2015,MYZ-CU5CU3,3,1,1,,,4.82,,0,41.6,4.82,36.78,36.78
7/22/2015,MYZ-CU5CU3,3,1,1,,,5.15,,0,41.6,5.15,36.45,36.45
8/8/2015,MYZ-CU5CU3,3,1,,1,,,5.3,0,31,5.3,25.7,25.7
8/19/2015,MYZ-CU5CU3,3,1,1,,9.48,,,0,41.6,9.48,32.12,32.12
10/30/2015,MYZ-CU5CU3,3,1,,1,,,,1,31,0,31,31
6/17/2016,MYZ-CU5CU3,3,1,,,8.4,,,0,23.8,8.4,15.4,15.4
7/19/2016,MYZ-CU5CU3,3,1,,1,33.2,,13.3,0,31,46.5,0,0
7/27/2016,MYZ-CU5CU3,3,1,,1,,,6.7,0,31,6.7,24.3,24.3
7/4/2015,MYZ-CU5CU4,3,1,,,5.2,,,0,23.8,5.2,18.6,18.6
7/14/2015,MYZ-CU5CU4,3,1,,,4.88,,,0,23.8,4.88,18.92,18.92
9/30/2015,MYZ-CU5CU4,3,1,,,6.27,,,0,23.8,6.27,17.53,17.53
12/31/2015,MYZ-CU5CU4,3,1,,,3.75,,,0,23.8,3.75,20.05,20.05
12/9/2014,MYZ-CU5CU5,3,,,1,,,4.1,0,7.2,4.1,3.1,3.1
12/11/2014,MYZ-CU5CU5,3,,,1,,,6.87,0,7.2,6.87,0.33,0.33
12/18/2014,MYZ-CU5CU5,3,,,1,,,4.25,0,7.2,4.25,2.95,2.95
12/24/2014,MYZ-CU5CU5,3,,,1,,,3.96,0,7.2,3.96,3.24,3.24
12/30/2014,MYZ-CU5CU5,3,,,1,,,9.28,0,7.2,9.28,0,0
12/31/2014,MYZ-CU5CU5,3,,,1,,,4.99,0,7.2,4.99,2.21,2.21
1/5/2015,MYZ-CU5CU5,3,,,1,,,4.82,0,7.2,4.82,2.38,2.38
1/7/2015,MYZ-CU5CU5,3,,,1,,,4.25,0,7.2,4.25,2.95,2.95
1/10/2015,MYZ-CU5CU5,3,,,1,,,7.86,0,7.2,7.86,0,0
1/15/2015,MYZ-CU5CU5,3,,,1,,,,1,7.2,0,7.2,7.2
1/16/2015,MYZ-CU5CU5,3,,,1,,,,1,7.2,0,7.2,7.2
1/19/2015,MYZ-CU5CU5,3,,,1,,,3.38,0,7.2,3.38,3.82,3.82
1/20/2015,MYZ-CU5CU5,3,,,1,,,,1,7.2,0,7.2,7.2
1/24/2015,MYZ-CU5CU5,3,,,1,,,3.4,0,7.2,3.4,3.8,3.8
1/28/2015,MYZ-CU5CU5,3,,,1,,,3.8,0,7.2,3.8,3.4,3.4
1/29/2015,MYZ-CU5CU5,3,,,1,,,4.36,0,7.2,4.36,2.84,2.84
2/3/2015,MYZ-CU5CU5,3,,,1,,,,1,7.2,0,7.2,7.2
2/5/2015,MYZ-CU5CU5,3,,,1,,,4.02,0,7.2,4.02,3.18,3.18
2/6/2015,MYZ-CU5CU5,3,,,1,,,6.7,0,7.2,6.7,0.5,0.5
3/2/2015,MYZ-CU5CU5,3,,,1,,,7.28,0,7.2,7.28,0,0
3/10/2015,MYZ-CU5CU5,3,,,1,,,7.2,0,7.2,7.2,0,0
3/25/2015,MYZ-CU5CU5,3,,,1,,,8.23,0,7.2,8.23,0,0
3/31/2015,MYZ-CU5CU5,3,,,1,,,4.18,0,7.2,4.18,3.02,3.02
1/3/2015,MYZ-CU5CU6,1,,1,,,,,1,17.8,0,17.8,17.8
